자치구코드,자치구명,법정동코드,법정동명,본번,부번,건물명,계약일,물건금액,건물면적,층,건축년도,건물용도,신고구분
11680,강남구,10100,역삼동,0711,0003,역삼자이,20250223,300000,84.993,15,2016,아파트,중개거래
11680,강남구,10600,대치동,1029,0000,대치SKVIEW,20250223,430000,93.4,13,2017,아파트,중개거래
11680,강남구,10100,역삼동,0778,0005,쎄비앙102동,20250223,118000,114.29,2,2007,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250223,103000,33.18,10,1992,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250223,128500,39.53,4,1992,아파트,중개거래
11680,강남구,11400,일원동,0615,0001,개포한신,20250223,230000,107.6,5,1984,아파트,중개거래
11680,강남구,11400,일원동,0615,0001,개포한신,20250223,194000,82.3,5,1984,아파트,중개거래
11680,강남구,10300,개포동,0651,0001,개포더샵트리에,20250223,273000,107.132,12,2021,아파트,중개거래
11680,강남구,10300,개포동,0654,0000,현대2,20250223,350000,131.83,9,1986,아파트,중개거래
11680,강남구,10500,삼성동,0106,0000,풍림(1차),20250223,180500,59.7,5,1998,아파트,중개거래
11680,강남구,11800,도곡동,0963,0000,럭키(963),20250223,250000,124.66,15,1995,아파트,중개거래
11680,강남구,10100,역삼동,0713,0011,역삼I'PARK,20250222,84000,28.246,14,2006,아파트,중개거래
11680,강남구,10100,역삼동,0765,0032,역삼2차아이파크,20250222,278000,84.891,24,2008,아파트,중개거래
11680,강남구,10500,삼성동,0142,0007,LG선릉에클라트(A),20250222,35400,36.16,6,2003,아파트,중개거래
11680,강남구,10400,청담동,0036,0000,영풍마드레빌,20250222,207000,122.2,4,2003,아파트,중개거래
11680,강남구,10100,역삼동,0754,0001,역삼푸르지오,20250222,288000,84.909,5,2006,아파트,중개거래
11680,강남구,10600,대치동,0670,0000,동부센트레빌,20250222,546500,145.83,9,2005,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250222,152000,49.86,6,1992,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250222,148000,49.86,11,1992,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250222,148000,49.86,11,1992,아파트,중개거래
11680,강남구,11100,세곡동,0533,0000,세곡푸르지오,20250222,161000,84.95,6,2012,아파트,중개거래
11680,강남구,11800,도곡동,0527,0000,도곡렉슬,20250222,395000,114.993,3,2006,아파트,중개거래
11680,강남구,11500,수서동,0712,0000,수서한아름,20250222,224500,129.45,1,1993,아파트,중개거래
11680,강남구,10100,역삼동,0709,0005,테헤란아이파크,20250222,250000,70.833,6,2014,아파트,중개거래
11680,강남구,10100,역삼동,0709,0005,테헤란아이파크,20250222,269000,80.199,5,2014,아파트,중개거래
11680,강남구,10400,청담동,0035,0048,한신오페라하우스2차,20250222,235000,120.22,1,2005,아파트,중개거래
11680,강남구,11400,일원동,0731,0000,한솔마을,20250222,228500,84.73,5,1994,아파트,중개거래
11680,강남구,11800,도곡동,0967,0000,경남,20250222,238000,114.96,15,2005,아파트,중개거래
11680,강남구,11800,도곡동,0967,0000,경남,20250222,197000,84.94,5,2005,아파트,중개거래
11680,강남구,11800,도곡동,0967,0000,경남,20250222,167000,59.76,16,2005,아파트,중개거래
11680,강남구,10400,청담동,0127,0037,상지리츠빌5B,20250222,305000,152.85,1,2001,아파트,중개거래
11680,강남구,11400,일원동,0718,0000,샘터마을,20250222,284000,134.438,13,1994,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20250222,380000,96.955,5,0,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20250222,454000,112.854,24,0,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20250222,430000,112.991,20,0,아파트,중개거래
11680,강남구,10300,개포동,1281,0000,디에이치아너힐즈,20250222,306000,76.17,6,2019,아파트,중개거래
11680,강남구,10300,개포동,1281,0000,디에이치아너힐즈,20250222,317500,84.634,5,2019,아파트,중개거래
11680,강남구,11400,일원동,0743,0000,디에이치자이개포,20250222,332000,84.75,10,2021,아파트,중개거래
11680,강남구,10300,개포동,0660,0004,디에이치퍼스티어아이파크,20250222,270000,59.97,5,2023,아파트,중개거래
11680,강남구,11400,일원동,0614,0000,현대4,20250222,210000,84.98,11,1987,아파트,중개거래
11680,강남구,11400,일원동,0741,0000,래미안 개포 루체하임,20250222,243000,59.97,11,2018,아파트,중개거래
11680,강남구,11400,일원동,0741,0000,래미안 개포 루체하임,20250222,235000,59.99,7,2018,아파트,중개거래
11680,강남구,11400,일원동,0741,0000,래미안 개포 루체하임,20250222,238000,59.99,2,2018,아파트,중개거래
11680,강남구,11400,일원동,0741,0000,래미안 개포 루체하임,20250222,283000,84.97,17,2018,아파트,중개거래
11680,강남구,11400,일원동,0741,0000,래미안 개포 루체하임,20250222,289000,84.97,7,2018,아파트,중개거래
11680,강남구,11000,압구정동,0426,0000,신현대9차,20250222,530000,109.24,2,1982,아파트,중개거래
11680,강남구,10400,청담동,0023,0000,현대아파트,20250222,182000,84.76,6,1988,아파트,중개거래
11680,강남구,10100,역삼동,0763,0016,래미안그레이튼,20250222,260000,70.98,11,2009,아파트,중개거래
11680,강남구,10300,개포동,1280,0000,래미안블레스티지,20250222,215000,49.909,13,2019,아파트,중개거래
11680,강남구,10300,개포동,1280,0000,래미안블레스티지,20250222,238000,59.888,6,2019,아파트,중개거래
11680,강남구,11500,수서동,0736,0000,신동아,20250222,117000,39.53,3,1992,아파트,중개거래
11680,강남구,11100,세곡동,0533,0000,세곡푸르지오,20250222,161000,84.95,6,2012,아파트,중개거래
11680,강남구,11500,수서동,0747,0000,삼성,20250222,210000,84.97,15,1997,아파트,중개거래
11680,강남구,11100,세곡동,0579,0000,강남엘에이치1단지,20250222,159000,84.84,6,2013,아파트,중개거래
11680,강남구,10100,역삼동,0902,0000,강남센트럴아이파크,20250222,330000,84.915,13,2022,아파트,중개거래
11680,강남구,10100,역삼동,0902,0000,강남센트럴아이파크,20250222,330000,84.915,13,2022,아파트,중개거래
11680,강남구,11500,수서동,0747,0000,삼성,20250222,199500,84.97,13,1997,아파트,중개거래
11680,강남구,10400,청담동,0044,0021,청담3차이-편한세상(301동),20250222,180000,84.09,2,2007,아파트,중개거래
11680,강남구,10400,청담동,0044,0021,청담3차이-편한세상(301동),20250222,187500,84.97,6,2007,아파트,중개거래
11680,강남구,10300,개포동,0185,0000,개포주공7단지,20250222,250000,53.46,3,1983,아파트,중개거래
11680,강남구,10500,삼성동,0016,0002,삼성동힐스테이트 1단지,20250222,294000,84.236,3,2008,아파트,중개거래
11680,강남구,10400,청담동,0033,0000,청담동삼성1차(101동),20250222,149000,59.4,6,1997,아파트,중개거래
11680,강남구,10500,삼성동,0017,0000,삼성동롯데아파트,20250222,185000,59.4,8,2000,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,삼익대청아파트,20250222,130000,39.53,8,1992,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,삼익대청아파트,20250222,128000,39.53,13,1992,아파트,중개거래
11680,강남구,11400,일원동,0615,0001,개포한신,20250222,196400,82.3,8,1984,아파트,중개거래
11680,강남구,11200,자곡동,0602,0000,강남자곡아이파크,20250222,148500,74.97,3,2014,아파트,중개거래
11680,강남구,11800,도곡동,0161,0000,삼성,20250222,164000,54.81,3,1994,아파트,중개거래
11680,강남구,11200,자곡동,0686,0000,강남한양수자인(4단지),20250222,185000,114.32,6,2014,아파트,중개거래
11680,강남구,10800,논현동,0105,0003,논현한가람빌라트,20250222,145000,84.83,4,2002,아파트,중개거래
11680,강남구,10500,삼성동,0011,0000,롯데캐슬프레미어,20250222,290000,84.484,14,2007,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20250222,85000,34.44,5,1993,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20250222,90000,34.44,8,1993,아파트,중개거래
11680,강남구,10600,대치동,0670,0000,동부센트레빌,20250221,630000,161.47,4,2005,아파트,중개거래
11680,강남구,10600,대치동,0974,0000,대치현대,20250221,181000,59.82,2,1999,아파트,중개거래
11680,강남구,10300,개포동,1280,0000,래미안블레스티지,20250221,240000,59.888,6,2019,아파트,중개거래
11680,강남구,10500,삼성동,0007,0003,래미안삼성2차,20250221,281000,84.92,13,2007,아파트,중개거래
11680,강남구,10600,대치동,1027,0000,래미안대치팰리스,20250221,390000,94.49,18,2015,아파트,직거래
11680,강남구,11800,도곡동,0543,0007,도곡1차아이파크,20250221,224500,84.122,4,2007,아파트,중개거래
11680,강남구,10100,역삼동,0755,0004,e-편한세상,20250221,238000,59.606,10,2005,아파트,중개거래
11680,강남구,10100,역삼동,0713,0011,역삼I'PARK,20250221,328000,131.38,10,2006,아파트,중개거래
11680,강남구,10500,삼성동,0087,0000,아이파크,20250221,800000,175.052,32,2004,아파트,중개거래
11680,강남구,10100,역삼동,0709,0005,테헤란아이파크,20250221,280000,80.199,22,2014,아파트,중개거래
11680,강남구,10100,역삼동,0754,0000,개나리래미안,20250221,240000,59.93,20,2006,아파트,중개거래
11680,강남구,11400,일원동,0615,0001,개포한신,20250221,232000,107.6,12,1984,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20250221,90000,34.44,3,1993,아파트,중개거래
11680,강남구,10400,청담동,0030,0033,청담대림이-편한세상,20250221,210000,81.84,3,2002,아파트,중개거래
11680,강남구,11800,도곡동,0963,0000,럭키(963),20250221,218000,84.97,3,1995,아파트,중개거래
11680,강남구,10300,개포동,0653,0000,현대1차101동~106동,20250221,268000,95.4,6,1984,아파트,중개거래
11680,강남구,11000,압구정동,0397,0000,미성2차,20250221,358000,74.4,2,1987,아파트,중개거래
11680,강남구,10400,청담동,0044,0021,청담3차이-편한세상(301동),20250220,173000,84.97,1,2007,아파트,중개거래
11680,강남구,10500,삼성동,0126,0000,삼성파크,20250220,238500,107.38,9,2001,아파트,중개거래
11680,강남구,10500,삼성동,0017,0000,삼성동롯데아파트,20250220,252000,91.77,4,2000,아파트,중개거래
11680,강남구,10400,청담동,0060,0000,삼성청담공원아파트,20250220,239000,107.22,8,1999,아파트,중개거래
11680,강남구,10400,청담동,0043,0000,청담우방아파트,20250220,215000,118.53,8,1999,아파트,중개거래
11680,강남구,11400,일원동,0734,0000,상록수,20250220,225000,74.54,4,1993,아파트,중개거래
11680,강남구,10100,역삼동,0754,0000,개나리래미안,20250220,235000,59.93,5,2006,아파트,중개거래
11680,강남구,10100,역삼동,0755,0001,개나리푸르지오,20250220,302000,84.681,2,2006,아파트,중개거래
11680,강남구,10400,청담동,0127,0031,청담현대3차아파트,20250220,367000,109.53,20,1999,아파트,중개거래
11680,강남구,11800,도곡동,0467,0029,타워팰리스3,20250220,477000,157.284,33,2004,아파트,중개거래
11680,강남구,10100,역삼동,0757,0000,역삼래미안,20250220,225000,59.4,19,2005,아파트,중개거래
11680,강남구,11000,압구정동,0481,0000,현대8차(성수현대:91~95동),20250220,410000,112.53,1,1980,아파트,중개거래
11680,강남구,10300,개포동,0179,0000,우성8,20250220,221000,79.61,2,1987,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20250220,125000,49.5,1,1993,아파트,중개거래
11680,강남구,11000,압구정동,0481,0000,현대8차(성수현대:91~95동),20250220,410000,112.53,1,1980,아파트,중개거래
11680,강남구,10100,역삼동,0710,0000,현대까르띠에710,20250220,305000,149.7,6,2001,아파트,중개거래
11680,강남구,10400,청담동,0023,0000,현대아파트,20250220,185000,84.78,13,1988,아파트,중개거래
11680,강남구,10800,논현동,0276,0001,아크로힐스논현,20250220,237500,84.208,16,2014,아파트,중개거래
11680,강남구,10800,논현동,0276,0001,아크로힐스논현,20250220,240000,84.074,23,2014,아파트,중개거래
11680,강남구,11400,일원동,0743,0000,디에이치자이개포,20250220,333000,84.73,22,2021,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20250220,143000,34.995,15,0,아파트,중개거래
11680,강남구,10600,대치동,0066,0000,"쌍용대치아파트1동,2동,3동,5동,6동",20250220,362000,128.03,6,1983,아파트,중개거래
11680,강남구,10600,대치동,0511,0000,한보미도맨션1,20250220,480000,161.36,9,1983,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250220,126200,39.53,11,1992,아파트,중개거래
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20250220,126000,39.53,6,1992,아파트,중개거래
11680,강남구,10600,대치동,0938,0011,동민맥스빌A동,20250220,147000,84.9,4,2004,아파트,중개거래
11680,강남구,11800,도곡동,0527,0000,도곡렉슬,20250220,389000,114.993,5,2006,아파트,중개거래
11680,강남구,10600,대치동,1014,0003,대치삼성,20250220,290000,84.58,8,2000,아파트,중개거래
11680,강남구,11800,도곡동,0967,0000,경남,20250220,149500,59.76,1,2005,아파트,중개거래
11680,강남구,11100,세곡동,0533,0000,세곡푸르지오,20250219,160000,84.83,7,2012,아파트,중개거래
11680,강남구,11100,세곡동,0533,0000,세곡푸르지오,20250219,160000,84.83,14,2012,아파트,중개거래
11680,강남구,10400,청담동,0134,0038,청담자이,20250219,375000,82.365,6,2011,아파트,중개거래
11680,강남구,11800,도곡동,0527,0000,도곡렉슬,20250219,340000,84.998,6,2006,아파트,중개거래
11680,강남구,10600,대치동,0907,0002,대치한신휴플러스,20250219,168000,84.99,6,2005,아파트,중개거래
11680,강남구,10600,대치동,1032,0000,대치푸르지오써밋,20250219,336000,84.974,5,2023,아파트,중개거래
11680,강남구,11800,도곡동,0543,0007,도곡1차아이파크,20250219,230000,84.122,8,2007,아파트,중개거래
11680,강남구,10400,청담동,0134,0038,청담자이,20250219,373000,89.356,4,2011,아파트,중개거래
11680,강남구,10400,청담동,0134,0038,청담자이,20250219,240000,49.593,9,2011,아파트,중개거래
11680,강남구,10100,역삼동,0824,0025,대우디오빌플러스,20250219,32900,34.41,13,2004,아파트,중개거래
11680,강남구,11000,압구정동,0434,0000,신현대12차,20250219,525000,108.31,7,1982,아파트,중개거래
11680,강남구,11800,도곡동,0934,0010,도곡우성아파트,20250219,142000,76.38,15,1986,아파트,중개거래
11680,강남구,10100,역삼동,0709,0005,테헤란아이파크,20250219,247000,70.833,8,2014,아파트,중개거래
11680,강남구,10100,역삼동,0754,0000,개나리래미안,20250219,322000,129.8,15,2006,아파트,중개거래
11680,강남구,11800,도곡동,0964,0000,현대그린1,20250219,167000,84.93,18,2006,아파트,중개거래
