기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수
20251,11710680,잠실3동,3785707
20251,11710670,잠실2동,2177996
20251,11710650,잠실본동,8029149
20251,11710647,위례동,3215483
20251,11710646,장지동,7570371
20251,11710642,문정2동,2723254
20251,11710641,문정1동,4225249
20251,11710632,가락2동,6143164
20251,11710631,가락1동,786976
20251,11710620,가락본동,8436105
20251,11710610,삼전동,6320203
20251,11710600,석촌동,6660172
20251,11710590,송파2동,3109692
20251,11710580,송파1동,5974916
20251,11710570,오금동,9884400
20251,11710566,오륜동,763523
20251,11710562,방이2동,6254962
20251,11710561,방이1동,3685633
20251,11710550,마천2동,4900846
20251,11710540,마천1동,3233268
20251,11710532,거여2동,3678057
20251,11710531,거여1동,3373504
20251,11710520,풍납2동,4976049
20251,11710510,풍납1동,4457779
20251,11680750,수서동,2223931
20251,11680740,일원2동,1328210
20251,11680730,일원1동,2507700
20251,11680720,일원본동,2457884
20251,11680700,세곡동,3537658
20251,11680690,개포4동,3351285
20251,11680670,개포2동,2188614
20251,11680660,개포1동,2175105
20251,11680656,도곡2동,3981389
20251,11680655,도곡1동,8393182
20251,11680650,역삼2동,12157363
20251,11680640,역삼1동,20637783
20251,11680630,대치4동,10634846
20251,11680610,대치2동,6579513
20251,11680600,대치1동,4588549
20251,11680590,삼성2동,8882682
20251,11680580,삼성1동,4679313
20251,11680565,청담동,8680956
20251,11680545,압구정동,7516652
20251,11680531,논현2동,11820073
20251,11680521,논현1동,9752622
20251,11680510,신사동,6531524
20251,11650660,내곡동,1874838
20251,11650652,양재2동,5710184
20251,11650651,양재1동,8398928
20251,11650621,방배4동,6253360
20251,11650620,방배3동,3385097
20251,11650610,방배2동,4539414
20251,11650600,방배1동,4356245
20251,11650590,방배본동,4733101
20251,11650581,반포4동,5472634
20251,11650580,반포3동,3339273
20251,11650570,반포2동,1762184
20251,11650560,반포1동,6812782
20251,11650550,반포본동,469583
20251,11650540,잠원동,6215665
20251,11650531,서초4동,6363986
20251,11650530,서초3동,12074292
20251,11650520,서초2동,6748748
20251,11650510,서초1동,7592346
20251,11620775,난곡동,5740137
20251,11620765,미성동,5358757
20251,11620745,삼성동,6935735
20251,11620735,대학동,6255689
20251,11620725,조원동,7687284
20251,11620715,난향동,1469718
20251,11620695,신림동,9993104
20251,11620685,신사동,7432118
20251,11620665,서림동,5156657
20251,11620655,신원동,6095112
20251,11620645,서원동,5364335
20251,11620630,남현동,4405557
20251,11620625,인헌동,6083958
20251,11620615,중앙동,5392313
20251,11620605,은천동,8520499
20251,11620595,청룡동,10873988
20251,11620585,낙성대동,5842973
20251,11620575,행운동,6962577
20251,11620565,성현동,4381134
20251,11620545,청림동,3178963
20251,11620525,보라매동,3571382
20251,11590680,신대방2동,5263265
20251,11590670,신대방1동,3617755
20251,11590660,대방동,7516083
20251,11590651,사당5동,3416858
20251,11590650,사당4동,3883115
20251,11590640,사당3동,5371972
20251,11590630,사당2동,7423649
20251,11590620,사당1동,7014960
20251,11590605,흑석동,5668175
20251,11590560,상도4동,5656231
20251,11590550,상도3동,4741258
20251,11590540,상도2동,4803600
20251,11590530,상도1동,7896645
20251,11590520,노량진2동,2837039
20251,11590510,노량진1동,6205243
20251,11560720,대림3동,6766448
20251,11560710,대림2동,4897418
20251,11560700,대림1동,4401081
20251,11560690,신길7동,3838962
20251,11560680,신길6동,5935101
20251,11560670,신길5동,3131951
20251,11560660,신길4동,2602598
20251,11560650,신길3동,6477301
20251,11560630,신길1동,5667134
20251,11560620,양평2동,4738464
20251,11560610,양평1동,5409750
20251,11560605,문래동,9297573
20251,11560585,도림동,5492238
20251,11560560,당산2동,8618016
20251,11560550,당산1동,7181436
20251,11560540,여의동,6401052
20251,11560535,영등포동,10540190
20251,11560515,영등포본동,6704901
20251,11545710,시흥5동,3443204
20251,11545700,시흥4동,2181361
20251,11545690,시흥3동,1166393
20251,11545680,시흥2동,1622656
20251,11545670,시흥1동,5468550
20251,11545640,독산4동,3919114
20251,11545630,독산3동,4275186
20251,11545620,독산2동,3225001
20251,11545610,독산1동,5431887
20251,11545510,가산동,4896397
20251,11530800,항동,938443
20251,11530790,수궁동,1889667
20251,11530780,오류2동,5066575
20251,11530770,오류1동,3808676
20251,11530760,개봉3동,4635709
20251,11530750,개봉2동,3929062
20251,11530740,개봉1동,7529512
20251,11530730,고척2동,5327769
20251,11530720,고척1동,4727357
20251,11530595,가리봉동,3104079
20251,11530560,구로5동,7152402
20251,11530550,구로4동,7435737
20251,11530540,구로3동,7010157
20251,11530530,구로2동,9386358
20251,11530520,구로1동,1893061
20251,11530510,신도림동,6277595
20251,11500641,방화3동,2410780
20251,11500640,방화2동,4694543
20251,11500630,방화1동,7292825
20251,11500620,공항동,5402089
20251,11500615,우장산동,6951637
20251,11500611,발산1동,5406242
20251,11500605,가양3동,1867782
20251,11500604,가양2동,2113025
20251,11500603,가양1동,3111313
20251,11500593,화곡8동,9669499
20251,11500591,화곡6동,5457855
20251,11500590,화곡본동,8047396
20251,11500570,화곡4동,4730457
20251,11500560,화곡3동,3838848
20251,11500550,화곡2동,3365443
20251,11500540,화곡1동,16737330
20251,11500535,등촌3동,7140197
20251,11500530,등촌2동,3594111
20251,11500520,등촌1동,5076482
20251,11500510,염창동,8380426
20251,11470680,신정7동,3037920
20251,11470670,신정6동,1948405
20251,11470650,신정4동,11161259
20251,11470640,신정3동,7236774
20251,11470630,신정2동,4523320
20251,11470620,신정1동,3167301
20251,11470611,신월7동,2075467
20251,11470610,신월6동,1046020
20251,11470600,신월5동,2793771
20251,11470590,신월4동,3419661
20251,11470580,신월3동,2694911
20251,11470570,신월2동,3447522
20251,11470560,신월1동,3930134
20251,11470550,목5동,4745606
20251,11470540,목4동,5666185
20251,11470530,목3동,4960297
20251,11470520,목2동,6870429
20251,11470510,목1동,4742299
20251,11440740,상암동,5213228
20251,11440730,성산2동,6703555
20251,11440720,성산1동,5919302
20251,11440710,연남동,6695602
20251,11440700,망원2동,5759684
20251,11440690,망원1동,6888566
20251,11440680,합정동,4581859
20251,11440660,서교동,17338634
20251,11440655,서강동,6077000
20251,11440630,신수동,4950213
20251,11440610,염리동,5522692
20251,11440600,대흥동,6638894
20251,11440590,용강동,5642605
20251,11440585,도화동,4181729
20251,11440565,공덕동,12922123
20251,11440555,아현동,7929131
20251,11410720,북가좌2동,10095710
20251,11410710,북가좌1동,2533135
20251,11410700,남가좌2동,6049803
20251,11410690,남가좌1동,1301727
20251,11410685,홍은2동,4375217
20251,11410660,홍은1동,3704498
20251,11410655,홍제2동,1992561
20251,11410640,홍제3동,3862275
20251,11410620,홍제1동,5940951
20251,11410615,연희동,8615389
20251,11410585,신촌동,10229734
20251,11410565,충현동,10822733
20251,11410555,북아현동,21562913
20251,11410520,천연동,3286557
20251,11380690,진관동,6796893
20251,11380650,수색동,2934521
20251,11380640,증산동,3005355
20251,11380632,신사2동,2658630
20251,11380631,신사1동,6202075
20251,11380625,역촌동,11255448
20251,11380600,응암3동,7887574
20251,11380590,응암2동,3913772
20251,11380580,응암1동,5193897
20251,11380570,대조동,13447228
20251,11380560,구산동,5584682
20251,11380552,갈현2동,5735652
20251,11380551,갈현1동,5558209
20251,11380530,불광2동,5464920
20251,11380520,불광1동,5589708
20251,11380510,녹번동,6432092
20251,11350720,상계10동,1904605
20251,11350710,상계9동,1812556
20251,11350700,상계8동,948751
20251,11350695,상계6?7동,6400242
20251,11350670,상계5동,5801220
20251,11350665,상계3?4동,8750772
20251,11350640,상계2동,10335978
20251,11350630,상계1동,7026614
20251,11350625,중계2?3동,4262652
20251,11350624,중계4동,2860062
20251,11350621,중계1동,3835851
20251,11350619,중계본동,3905866
20251,11350612,하계2동,2529958
20251,11350611,하계1동,3557543
20251,11350600,공릉2동,8255872
20251,11350595,공릉1동,10349736
20251,11350580,월계3동,2513256
20251,11350570,월계2동,3589689
20251,11350560,월계1동,4366384
20251,11320710,방학3동,3445607
20251,11320700,방학2동,2689753
20251,11320690,방학1동,6547860
20251,11320681,쌍문4동,2265883
20251,11320680,쌍문3동,5352593
20251,11320670,쌍문2동,4399209
20251,11320660,쌍문1동,4461746
20251,11320522,도봉2동,3158959
20251,11320521,도봉1동,3775363
20251,11320515,창5동,3825992
20251,11320514,창4동,3721570
20251,11320513,창3동,3570322
20251,11320512,창2동,11433462
20251,11320511,창1동,3634046
20251,11305660,인수동,8328595
20251,11305645,우이동,3858763
20251,11305635,수유3동,9499554
20251,11305625,수유2동,5444090
20251,11305615,수유1동,5576627
20251,11305608,번3동,3364811
20251,11305603,번2동,2848035
20251,11305595,번1동,6634188
20251,11305575,삼각산동,3103540
20251,11305555,송천동,11762582
20251,11305545,송중동,11983806
20251,11305535,미아동,7787209
20251,11305534,삼양동,11603178
20251,11290810,석관동,10476790
20251,11290780,장위3동,3151390
20251,11290770,장위2동,4592065
20251,11290760,장위1동,6820967
20251,11290725,월곡2동,6196374
20251,11290715,월곡1동,8383828
20251,11290705,종암동,10905824
20251,11290685,길음2동,5155699
20251,11290660,길음1동,6248781
20251,11290650,정릉4동,3667960
20251,11290640,정릉3동,2555315
20251,11290630,정릉2동,5772691
20251,11290620,정릉1동,4566520
20251,11290610,보문동,5524232
20251,11290600,안암동,6984288
20251,11290590,돈암2동,2742604
20251,11290580,돈암1동,2348996
20251,11290575,동선동,7805146
20251,11290555,삼선동,9868434
20251,11290525,성북동,4161217
20251,11260690,신내2동,1670379
20251,11260680,신내1동,5031362
20251,11260660,망우3동,4040939
20251,11260655,망우본동,11705390
20251,11260630,묵2동,5366575
20251,11260620,묵1동,7146919
20251,11260610,중화2동,7738066
20251,11260600,중화1동,5053203
20251,11260590,상봉2동,7465868
20251,11260580,상봉1동,4288335
20251,11260575,면목3?8동,6222944
20251,11260570,면목7동,6235232
20251,11260565,면목본동,9872097
20251,11260550,면목5동,2480651
20251,11260540,면목4동,4713986
20251,11260520,면목2동,5438065
20251,11230750,이문2동,3613334
20251,11230740,이문1동,8871536
20251,11230730,휘경2동,4298752
20251,11230720,휘경1동,5481169
20251,11230710,회기동,4394643
20251,11230705,청량리동,6156023
20251,11230660,장안2동,7591454
20251,11230650,장안1동,9016517
20251,11230610,답십리2동,5747053
20251,11230600,답십리1동,6852442
20251,11230570,전농2동,2421804
20251,11230560,전농1동,11785738
20251,11230545,제기동,12098814
20251,11230536,용신동,14257199
20251,11215870,구의3동,6334331
20251,11215860,구의2동,5001578
20251,11215850,구의1동,6921656
20251,11215847,자양4동,8623849
20251,11215840,자양3동,6697342
20251,11215830,자양2동,5185483
20251,11215820,자양1동,7947689
20251,11215810,광장동,6245796
20251,11215780,능동,2121772
20251,11215770,중곡4동,6520341
20251,11215760,중곡3동,4981793
20251,11215750,중곡2동,4543938
20251,11215740,중곡1동,3751030
20251,11215730,군자동,6541558
20251,11215710,화양동,8973121
20251,11200790,용답동,3245657
20251,11200720,송정동,3154163
20251,11200690,성수2가3동,5517020
20251,11200670,성수2가1동,5012000
20251,11200660,성수1가2동,5572767
20251,11200650,성수1가1동,3228521
20251,11200645,옥수동,2889064
20251,11200620,금호4가동,2812858
20251,11200615,금호2?3가동,5938234
20251,11200590,금호1가동,3355320
20251,11200580,응봉동,2725450
20251,11200570,행당2동,4673750
20251,11200560,행당1동,5881662
20251,11200550,사근동,4007275
20251,11200540,마장동,4981711
20251,11200535,왕십리도선동,5508931
20251,11200520,왕십리2동,4360022
20251,11170700,보광동,2559323
20251,11170690,서빙고동,1718079
20251,11170685,한남동,4489139
20251,11170660,이태원2동,2796648
20251,11170650,이태원1동,2450278
20251,11170640,이촌2동,1509320
20251,11170630,이촌1동,4525395
20251,11170625,한강로동,5623799
20251,11170590,용문동,2438921
20251,11170580,효창동,3741020
20251,11170570,원효로2동,3772138
20251,11170560,원효로1동,5005893
20251,11170555,청파동,7508006
20251,11170530,남영동,2035223
20251,11170520,용산2가동,4654921
20251,11170510,후암동,3950206
20251,11140680,중림동,1994734
20251,11140670,황학동,5930183
20251,11140665,동화동,3540342
20251,11140650,신당5동,3291975
20251,11140645,청구동,3094257
20251,11140635,약수동,1911171
20251,11140625,다산동,4170031
20251,11140615,신당동,5270807
20251,11140605,을지로동,4679139
20251,11140590,광희동,6312868
20251,11140580,장충동,2014597
20251,11140570,필동,2431879
20251,11140550,명동,5596335
20251,11140540,회현동,4372857
20251,11140520,소공동,2518864
20251,11110710,숭인2동,5496846
20251,11110700,숭인1동,2278647
20251,11110690,창신3동,947256
20251,11110680,창신2동,4956177
20251,11110670,창신1동,2729728
20251,11110650,혜화동,8475034
20251,11110640,이화동,4574168
20251,11110630,종로5?6가동,4952892
20251,11110615,종로1?2?3?4가동,13650465
20251,11110600,가회동,1222404
20251,11110580,교남동,4219937
20251,11110570,무악동,1725058
20251,11110560,평창동,901766
20251,11110550,부암동,902967
20251,11110540,삼청동,948998
20251,11110530,사직동,3978820
20251,11110515,청운효자동,3322244
20244,11740700,둔촌2동,6665385
20244,11740690,둔촌1동,10979
20244,11740685,길동,17701811
20244,11740660,성내3동,6657677
20244,11740650,성내2동,8428419
20244,11740640,성내1동,5736284
20244,11740620,천호3동,7473840
20244,11740610,천호2동,11197776
20244,11740600,천호1동,10570083
20244,11740590,암사3동,1525729
20244,11740580,암사2동,2354087
20244,11740570,암사1동,8738334
20244,11740560,고덕2동,2151832
20244,11740550,고덕1동,3742773
20244,11740540,명일2동,2128834
20244,11740530,명일1동,4868734
20244,11740520,상일동,3404948
20244,11740515,강일동,3794253
20244,11710720,잠실7동,673142
20244,11710710,잠실6동,2393418
20244,11710690,잠실4동,2274963
20244,11710680,잠실3동,3783765
20244,11710670,잠실2동,2188144
20244,11710650,잠실본동,8318624
20244,11710647,위례동,3195352
20244,11710646,장지동,7691981
20244,11710642,문정2동,2771583
20244,11710641,문정1동,4159107
20244,11710632,가락2동,6139814
20244,11710631,가락1동,786269
20244,11710620,가락본동,8452301
20244,11710610,삼전동,6262320
20244,11710600,석촌동,6722225
20244,11710590,송파2동,3149044
20244,11710580,송파1동,6082497
20244,11710570,오금동,9846199
20244,11710566,오륜동,701628
20244,11710562,방이2동,6402445
20244,11710561,방이1동,3543175
20244,11710550,마천2동,4871883
20244,11710540,마천1동,3306419
20244,11710532,거여2동,3601237
20244,11710531,거여1동,3325039
20244,11710520,풍납2동,4933329
20244,11710510,풍납1동,4741152
20244,11680750,수서동,2244274
20244,11680740,일원2동,1380291
