기준_년분기_코드,행정동_코드,당월_매출_금액,당월_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드_명_매출,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,행정동_코드_명_인구,행정동코드,점포수,유동인구_만명,매출_억원,점포당_매출,비율_10대,비율_20대,비율_30대,비율_40대,비율_50대,비율_60대이상
20221,11230740,4465201429,645316,61815383,1761682953,946126702,726142482,723437663,245996246,이문1동,8862960,1233067,2923936,1050325,1042487,995035,1618111,이문1동,11230740.0,28.0,886.296,44.65201429,159471479.60714287,13.912586765595242,32.99051332737595,11.850724814283264,11.7622893480282,11.226892595701662,18.257004431927935
20221,11230750,519797833,73465,3160778,104236985,120274370,100406277,127568181,46434964,이문2동,4240604,708578,558088,569979,680734,605721,1117505,이문2동,11230750.0,9.0,424.0604,5.19797833,57755314.777777776,16.70936498668586,13.160578068595887,13.440986236866257,16.052760408658767,14.283837868379127,26.352496012360504
20221,11260520,660650494,73827,2065112,87282404,185382960,186101738,127357961,72460319,면목2동,6206844,913588,754393,869710,984161,1081730,1603261,면목2동,11260520.0,26.0,620.6844,6.60650494,25409634.384615384,14.719042399003424,12.15421235010901,14.012113080335192,15.856061470209337,17.428019779456356,25.830534809639165
20221,11260540,1375575066,177355,5855685,242399640,449355898,319697841,235355673,122910329,면목4동,5470900,800474,669451,838066,868126,862170,1432612,면목4동,11260540.0,17.0,547.09,13.75575066,80916180.35294117,14.631486592699556,12.236578990659671,15.318613025279204,15.868065583359229,15.759198669323146,26.18603886015098
20221,11260550,377202088,47217,688328,64150670,117165478,79433640,90284152,25479820,면목5동,2729855,398857,312272,430379,434422,464514,689411,면목5동,11260550.0,8.0,272.9855,3.77202088,47150261.0,14.610922558157851,11.439142372030748,15.765635903738476,15.913739008115815,17.016068619029216,25.254491538927894
20221,11260565,4227552639,557567,39250215,904153892,1278052949,842139851,803419649,360536083,면목본동,10123527,1208332,1465401,1613995,1474161,1830130,2531508,면목본동,11260565.0,26.0,1012.3527,42.27552639,162598178.42307693,11.935879659332167,14.475202170152754,15.94301077085091,14.56173327734494,18.07798803717321,25.006186085146016
20221,11260570,3803254257,479021,31524154,678646964,1126721240,832858129,688394280,368617052,면목7동,7948026,982112,998211,1193581,1207022,1322377,2244722,면목7동,11260570.0,15.0,794.8026,38.03254257,253550283.8,12.3566782494169,12.55923168847208,15.017326314735257,15.186437487748531,16.6378041541384,28.24250952374841
20221,11260575,1804803539,258080,48147145,377654960,509927218,377490716,333241916,158341584,면목3·8동,6169855,750676,891431,926790,964158,1062274,1574526,면목3?8동,11260575.0,18.0,616.9855,18.04803539,100266863.27777778,12.166833742446135,14.448167744622847,15.021260629301661,15.626915057160987,17.217163126199885,25.519659700268484
20221,11260580,653271361,96633,10197302,146880348,217044607,128722776,101518058,48908270,상봉1동,5300319,844674,710414,898146,751375,839088,1256622,상봉1동,11260580.0,22.0,530.0319,6.53271361,29694152.772727273,15.936286099006495,13.403231013076761,16.94513103833939,14.176033555716176,15.830896215869272,23.70842207799191
20221,11260590,4812125397,548496,65832396,1443783010,1467882827,802886188,688554328,337111929,상봉2동,7323409,618006,1346429,1440219,1076275,1216814,1625667,상봉2동,11260590.0,31.0,732.3409,48.12125397,155229851.51612905,8.438774892949445,18.385276583623828,19.66596430705973,14.696366132220664,16.615404110298908,22.198227628690407
20221,11260600,426479924,56882,9142303,97881900,129516672,90504634,68928578,26545515,중화1동,5994408,990299,787264,931141,809869,919274,1556560,중화1동,11260600.0,19.0,599.4408,4.26479924,22446311.789473683,16.520380327798843,13.133306908705581,15.53349388296559,13.510408367264958,15.335526043605974,25.966867787444563
20221,11260610,1509800835,224566,26787052,356271158,388854772,308624669,262053989,167209195,중화2동,8027729,904218,1032988,1174435,1138887,1439686,2337514,중화2동,11260610.0,19.0,802.7729,15.09800835,79463201.84210527,11.26368366445853,12.86774877427975,14.629729030464281,14.18691388311688,17.933913812984965,29.117998377872496
20221,11260620,941741465,128327,8257432,192938255,256341769,237118266,178453342,68632401,묵1동,7603744,1193571,1032684,1121572,1199021,1151530,1905365,묵1동,11260620.0,23.0,760.3744,9.41741465,40945281.08695652,15.69714866781417,13.581256812433454,14.750259871978857,15.768823884654717,15.14424999053098,25.058247621171887
20221,11260630,81855902,10869,182365,16626980,23203695,20671248,12000833,9170781,묵2동,6144818,848586,835258,964260,936670,1015389,1544655,묵2동,11260630.0,14.0,614.4818,0.81855902,5846850.142857143,13.80978248664159,13.592884280706116,15.692246702831556,15.243250491715132,16.524313657459018,25.137522380646587
20221,11260655,4215722482,554788,42072683,743818577,1144467582,907343948,903663401,458173201,망우본동,10706850,1431527,1358015,1660704,1635287,1831767,2789551,망우본동,11260655.0,45.0,1070.685,42.15722482,93682721.82222222,13.370197583789817,12.683609091376082,15.510668403872288,15.273278321822012,17.108365205452582,26.05389073350238
20221,11260660,566984295,73133,7982876,111247473,159544194,121797916,94954279,71457557,망우3동,4690144,618178,610699,600215,662615,838242,1360197,망우3동,11260660.0,13.0,469.0144,5.66984295,43614176.538461536,13.180362905701829,13.020900850805434,12.797368268436959,14.127817823930352,17.87241500474186,29.001177788997524
20221,11260680,289386635,44975,7626885,50257484,74336370,72564658,47083860,34162551,신내1동,5860904,1092851,633136,804503,854067,912394,1563954,신내1동,11260680.0,17.0,586.0904,2.89386635,17022743.23529412,18.646457952561583,10.802702108753188,13.726602585539705,14.572274174768943,15.567461947849685,26.68451829274119
20221,11260690,66000000,3590,1086492,14952314,16928750,12413447,15255284,5363713,신내2동,2099907,380679,228428,297360,302150,333781,557509,신내2동,11260690.0,11.0,209.9907,0.66,6000000.0,18.12837425657422,10.878005549769586,14.160627113486454,14.388732453389602,15.89503725641183,26.549223370368306
20221,11290525,677793476,99176,13784736,107185614,179406053,177715435,117774999,62987427,성북동,4301187,705411,657828,671505,642350,651747,972346,성북동,11290525.0,19.0,430.1187,6.77793476,35673340.84210526,16.400379709136107,15.2941036974212,15.612085687044065,14.93424954553243,15.15272412010917,22.606457240757027
20221,11290555,2694691999,376866,29947564,750800928,712771276,539649010,444398885,207270909,삼선동,10047696,1517640,2079809,1592870,1508989,1429944,1918445,삼선동,11290555.0,21.0,1004.7696,26.94691999,128318666.61904761,15.104358252877079,20.699362321471508,15.85308711569299,15.018258912291932,14.231561145958239,19.09338220423866
20221,11290575,1220484518,201835,31956585,466381224,301897493,196837272,166392607,56320191,동선동,8596879,1414030,2271988,1277506,1202727,1022244,1408384,동선동,11290575.0,30.0,859.6879,12.20484518,40682817.266666666,16.448178461043828,26.428056042198573,14.86011376919461,13.990274842765613,11.89087342045875,16.382503464338626
20221,11290580,387976299,48649,24548944,104205681,88241311,87284650,63379871,20315842,돈암1동,2876664,527070,332842,370421,434043,446992,765297,돈암1동,11290580.0,6.0,287.6664,3.87976299,64662716.5,18.32226495690842,11.570416287755538,12.87675585330786,15.088414913941984,15.538554381046934,26.60362836952804
20221,11290600,2848416514,501248,60690622,1024507631,596409383,389763398,511310158,257375616,안암동,6236363,760244,2219218,840291,668502,706494,1041614,안암동,11290600.0,42.0,623.6363,28.48416514,67819440.8095238,12.190502701654795,35.58513191101929,13.47405531076366,10.719420918891348,11.328622147235496,16.70226701043541
20221,11290610,462377238,55242,1969041,106373200,113859396,115332032,82556818,41995228,보문동,5632820,783942,970239,886855,813189,889162,1289433,보문동,11290610.0,14.0,563.282,4.62377238,33026945.57142857,13.91739839014916,17.22474710713284,15.744422864568724,14.436623218920541,15.785379259411805,22.89142915981693
20221,11290620,1093519661,150728,25924882,324662254,239216395,229003544,189583752,85128834,정릉1동,5146489,1068597,585850,680562,879870,759307,1172303,정릉1동,11290620.0,15.0,514.6489,10.93519661,72901310.73333333,20.76361185266305,11.383488821213842,13.223811417842338,17.0965098730416,14.753883667098094,22.778694368141075
20221,11290630,668383165,72607,15107075,163396855,131197263,163899833,125570986,69211153,정릉2동,5962774,1053913,798684,848364,934571,882856,1444388,정릉2동,11290630.0,11.0,596.2774,6.68383165,60762105.90909091,17.674877498291902,13.394503967448706,14.22767322725966,15.673426495788705,14.806128825274948,24.223423527371658
20221,11290640,1746728773,224513,36705218,507887099,348702903,368222354,299799710,154210674,정릉3동,2989513,437579,721873,352236,366503,397176,714148,정릉3동,11290640.0,27.0,298.9513,17.46728773,64693658.25925926,14.637133205308023,24.146842646277168,11.782387298533239,12.259622219404967,13.285642176501659,23.88843935450356
20221,11290650,1701996433,219803,37032253,307211771,326257392,408612646,440517148,182365223,정릉4동,3387907,557099,481534,459409,527655,470352,891859,정릉4동,11290650.0,15.0,338.7907,17.01996433,113466428.86666666,16.443751259996215,14.213318134175465,13.560260066170649,15.574660107257962,13.883261848687109,26.324778100461437
20221,11290660,187426057,27646,10818202,20249646,35272606,75482801,38224859,7377943,길음1동,6543237,1891903,587817,760827,1254594,839995,1208101,길음1동,11290660.0,9.0,654.3237,1.87426057,20825117.444444444,28.91386938911123,8.983581062400765,11.627685196180423,19.173904292325037,12.837606218451203,18.46335384153134
20221,11290685,884978084,151743,15918293,179312413,276902915,226393547,130455041,55995875,길음2동,4618415,850286,519314,645548,804025,701446,1097797,길음2동,11290685.0,8.0,461.8415,8.84978084,110622260.5,18.410775125232355,11.24442043428319,13.97769581122528,17.40911113444764,15.188024462938044,23.769994684323517
20221,11290705,911553403,141995,10244339,269106129,199981900,177222470,171686873,80785219,종암동,10955670,1955661,1702999,1500498,1659435,1645486,2491590,종암동,11290705.0,27.0,1095.567,9.11553403,33761237.14814815,17.850674582202643,15.544453237456038,13.696086136219876,15.14681438926145,15.019492189888888,22.74247033727741
20221,11290715,1098729933,130084,22874296,228710481,336871216,256257316,173785263,77991358,월곡1동,7032896,1483385,770611,955398,1149539,1046779,1627182,월곡1동,11290715.0,11.0,703.2896,10.98729933,99884539.36363636,21.092093498894336,10.957235824331827,13.584702517995431,16.3451727424947,14.884039235046274,23.13672774345021
20221,11290725,1583980664,213464,25728080,465522811,401256994,324948399,274997737,91526643,월곡2동,6237100,950970,1048246,916679,916434,946531,1458240,월곡2동,11290725.0,21.0,623.71,15.83980664,75427650.66666667,15.246989786920203,16.8066248737394,14.69719901877475,14.693270911160635,15.175818890189351,23.380096519215662
20221,11290760,1645936714,201360,13110266,285770177,508267790,368015711,329772249,141000521,장위1동,6999341,1192222,923062,945526,1054364,1158184,1725983,장위1동,11290760.0,16.0,699.9341,16.45936714,102871044.625,17.033346425042016,13.187841541082223,13.508786041428758,15.063761002642964,16.547043500238093,24.659221489565947
20221,11290770,230761903,28748,3933356,36432563,71240535,50509769,41075741,23150419,장위2동,5030450,664983,684291,670568,723761,810860,1475989,장위2동,11290770.0,7.0,503.045,2.30761903,32965986.14285714,13.219155343955313,13.602977864803348,13.330179208619509,14.387599518929717,16.119035076384815,29.34109274518184
20221,11290810,2534459734,339364,25867964,570348517,725380792,571715557,433208351,203792246,석관동,10062873,1420059,1488753,1412239,1499817,1555543,2686463,석관동,11290810.0,31.0,1006.2873,25.34459734,81756765.61290322,14.111864474489542,14.79451246179893,14.034153069406718,14.904461181215344,15.458239411349025,26.696779339260267
20221,11305534,767197913,98707,8064906,124481032,178961495,207451682,163276460,84962338,삼양동,12180015,1820963,1440139,1517157,1813610,1948767,3639377,삼양동,11305534.0,10.0,1218.0015,7.67197913,76719791.3,14.95041672772981,11.823786752315165,12.456117664879724,14.890047343948263,15.999709359963843,29.87990573082217
20221,11305535,2133137160,304741,50783225,531619251,613569333,455701201,334309447,147154703,미아동,7454425,767057,1210163,989283,1025386,1279149,2183387,미아동,11305535.0,28.0,745.4425,21.3313716,76183470.0,10.28995529500934,16.23415622264628,13.271083953490711,13.755400315919738,17.159593127571878,29.28981108536205
20221,11305545,2527413705,340058,31445256,487619479,670596322,607647682,492194940,234830320,송중동,12633692,1767675,1721283,1667698,1939553,2070723,3466760,송중동,11305545.0,23.0,1263.3692,25.27413705,109887552.39130434,13.991753162891735,13.624544590765709,13.200400959592809,15.352226411725093,16.39048189555357,27.440592979471084
20221,11305555,2543348421,291054,39340094,506199419,633605646,573592724,513847266,264041621,송천동,12738608,1863733,1403957,1568053,1966208,2190750,3745907,송천동,11305555.0,23.0,1273.8608,25.43348421,110580366.13043478,14.630586010653598,11.021274852008949,12.30945327778357,15.435030263903245,17.197718934439305,29.405936661211335
20221,11305575,369355961,47005,3796131,54324357,70013164,116378320,82306787,42537202,삼각산동,3363884,774354,278500,389087,637675,489696,794572,삼각산동,11305575.0,10.0,336.3884,3.69355961,36935596.1,23.01964039188034,8.279120207474456,11.566599799517462,18.956509796413908,14.557457986066108,23.62067181864773
20221,11305595,2893958904,393240,45743872,782084633,787841053,635288285,424114304,218886757,번1동,7079291,756216,1221267,1025841,1112047,1123121,1840799,번1동,11305595.0,27.0,707.9291,28.93958904,107183663.1111111,10.682086666588503,17.25126146107004,14.490730780808416,15.708451594940792,15.864879689223116,26.002589807369127
20221,11305603,886916124,106618,8197865,202519614,198818934,219832528,176791349,80755834,번2동,3542107,482904,452690,433071,511641,559526,1102274,번2동,11305603.0,8.0,354.2107,8.86916124,110864515.5,13.633241457697354,12.78024633360878,12.226366961811149,14.444538236704876,15.796417217209981,31.119161561183784
20221,11305608,732603234,97737,2382135,96031359,179469244,261635690,133416110,59668696,번3동,3660414,599448,368070,386694,548748,568701,1188752,번3동,11305608.0,10.0,366.0414,7.32603234,73260323.4,16.376508231036162,10.055419960692971,10.564214867498595,14.991419003424204,15.5365212787406,32.47588933929331
20221,11305615,2388989695,300324,14095845,563679649,671144063,484389421,388424529,231326404,수유1동,6741933,918778,971711,829876,913654,1089308,2018603,수유1동,11305615.0,23.0,674.1933,23.88989695,103869117.17391305,13.627812676275482,14.412943587543811,12.309170085196634,13.551810734399169,16.157205952654824,29.941012466306027
20221,11305625,2095770612,281737,16780889,408904134,555210263,496039974,431556618,187278734,수유2동,6283647,876670,802225,781940,928641,1024647,1869522,수유2동,11305625.0,19.0,628.3647,20.95770612,110303716.42105263,13.951611221954385,12.766869303765791,12.444047222894602,14.778694602036047,16.306565279685508,29.75218054101384
